,name,platform_id,url,total_review_count,address,id,image_url,lat,lng,zabiha_name,zabiha_lat,zabiha_lng,zabiha_distance,zabiha_similarity,mfoodies_name,mfoodies_lat,mfoodies_lng,mfoodies_distance,mfoodies_similarity,halal,note_1,note_2
1337,Gyro Express,b7cwwjX2vT0v-xc2mySYgw,https://www.yelp.com/biz/gyro-express-jamaica?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,8,"{""87-44 Parsons Blvd"",""Jamaica, NY 11432""}",6860,https://s3-media1.fl.yelpcdn.com/bphoto/6pCb_UFWEyvyNMdUqf4BJQ/o.jpg,40.7081909,-73.8032684,Pak Nasheman,40.57883,-73.959688,19.52126953,0.166666667,Kabul Kabob House,40.703428,-74.011081,17.52521813,0.206896552,TRUE,https://www.yelp.com/biz_photos/gyro-express-jamaica?select=3Q7yuMAEEQzC0o-lGTeZbA,
1338,Pizza & Pita,SQba0_SKF7wypTBAUyrrgA,https://www.yelp.com/biz/pizza-and-pita-new-york?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,60,"{""344 E 34th St"",""New York, NY 10016""}",6861,https://s3-media1.fl.yelpcdn.com/bphoto/k66VgLYgq91fOFr3CfzNdA/o.jpg,40.74382,-73.97401,Pizza & Pita,40.7440352,-73.9741738,0.027622932,1,Hot Peppers,40.7440352,-73.9741738,0.027622932,0.173913043,TRUE,https://www.yelp.com/biz_photos/pizza-and-pita-new-york?select=wy5TWfhdbBoM5D06APvUtg,
1339,Farmer In the Deli,B0R-buSLWRbGFWpmqk_WZQ,https://www.yelp.com/biz/farmer-in-the-deli-brooklyn?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,157,"{""357 Myrtle Ave"",""Brooklyn, NY 11205""}",6862,https://s3-media3.fl.yelpcdn.com/bphoto/Qbjg0HyhsyWjoP0DVf_ADQ/o.jpg,40.69333,-73.97172,Damas Falafel House,40.6932337,-73.9695311,0.184854786,0.216216216,Krave Shack,40.721219,-73.9841088,3.27221892,0.206896552,TRUE,"The store has recently gone under new management, so its strictly��_HALAL.",
1358,Ikraveit Foods,TM8wJkjBw2NFzBp6Yy5HFA,https://www.yelp.com/biz/ikraveit-foods-astoria-2?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,126,"{""34-02 30th St"",""Astoria, NY 11106""}",6909,https://s3-media3.fl.yelpcdn.com/bphoto/ccJydAtgWPje198q4ll1lw/o.jpg,40.75992912,-73.92821699,King of Falafel & Shawarma,40.7622701,-73.9254721,0.34814478,0.15,Affy's Premium Grill,40.764918,-73.9551707,2.336882975,0.235294118,TRUE,the best food its��_halal��_and cheap bery affordable for students and kids can hang out they also have many drjnks such as soda all the way to lacroix they also have chips basically a deli with a huge variety of items to eat.,Hopefully this place is��_halal��_.��_
1366,Astoria Pizza,iJg_48scQgvK3fEm47fcIw,https://www.yelp.com/biz/astoria-pizza-astoria?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,68,"{""3204 30th Ave"",""Astoria, NY 11102""}",6918,https://s3-media3.fl.yelpcdn.com/bphoto/ak_vr5OqMktnmUF6zt3S0Q/o.jpg,40.7662199,-73.92055,Namaste,40.7667034,-73.9207487,0.056306763,0.2,Holy Cow,40.76872,-73.954887,2.905031133,0.19047619,TRUE,"Usually open late at night, and it's��_halal��_for anyone who prefers that.��_",
1378,Cafeteria,UXVDyIzmO5kmJnlv-HDXLg,https://www.yelp.com/biz/cafeteria-new-york?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,3302,"{""119 7th Ave"",""New York, NY 10011""}",6936,https://s3-media1.fl.yelpcdn.com/bphoto/HFj-Mcvdx7z7zXOQQ5qNJQ/o.jpg,40.74056759,-73.99807479,NY Gyro Xpress,40.7419003,-74.0006443,0.262340825,0.086956522,Aroma Indian Cuisine,40.7419003,-74.0006443,0.262340825,0.206896552,TRUE,"Usually open late at night, and it's��_halal��_for anyone who prefers that.",
1380,Araf Biriyani & Halal Food,#NAME?,https://www.yelp.com/biz/araf-biriyani-and-halal-food-new-york?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,2,"{""New York, NY 10012""}",6944,https://s3-media2.fl.yelpcdn.com/bphoto/plv0fAaGby1tIqkn1Y001w/o.jpg,40.7258,-73.99793,Le Souk,40.7278801,-73.9993396,0.26001413,0.121212121,Halal China Kitchen Plus,40.7278801,-73.9993396,0.26001413,0.24,TRUE,In name,
1387,deep indian kitchen - indikitch,sCHiXF4mZcsiY8_cBHNiqw,https://www.yelp.com/biz/deep-indian-kitchen-indikitch-new-york-20?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,700,"{""25 W 23rd St"",""New York, NY 10010""}",6956,https://s3-media4.fl.yelpcdn.com/bphoto/svQ0L4AgNphpVjixHrzJsw/o.jpg,40.7422142,-73.99044037,Junoon,40.743193,-73.990838,0.113875982,0.108108108,Farida Central Asian Cuisine & Grill,40.743193,-73.990838,0.113875982,0.328358209,FALSE,It tastes closer to��_halal��_food than actual biriyani.,
1388,Key Food Fresh N Save,OI5OE3qeRQyyIpb8Ua-SuQ,https://www.yelp.com/biz/key-food-fresh-n-save-sunnyside?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,89,"{""46-02 Queens Blvd"",""Sunnyside, NY 11104""}",6959,https://s3-media2.fl.yelpcdn.com/bphoto/ilLJxbon27IH8bXX5aHU2g/o.jpg,40.74263,-73.9186,Mangal Turkish Restaurant,40.74285,-73.918491,0.026129656,0.260869565,Affy's Premium Grill,40.764918,-73.9551707,3.953628096,0.243902439,TRUE,Nonetheless this place is a more modern supermarket with a huge meat selection including��_Halal��_and grass fed produce.,
1390,Seattle Cafe,NbWjdLwP3edhYyEjmnjgMw,https://www.yelp.com/biz/seattle-cafe-long-island-city?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,42,"{""3202 Queens Blvd"",""Long Island City, NY 11101""}",6962,https://s3-media2.fl.yelpcdn.com/bphoto/fMUR8EGP5CRzlej0vvMGhg/o.jpg,40.744102,-73.933189,Tangra Asian Fusion (II),40.7440906,-73.9252779,0.666470727,0.166666667,Affy's Premium Grill,40.764918,-73.9551707,2.964082573,0.125,FALSE,"It's a��_halal��_cart heavy area and sometimes you want a decent iced coffee, but don't have cash.",
1402,Food Dynasty,5jUSGlE0pCGaa47hf_kJtA,https://www.yelp.com/biz/food-dynasty-jackson-heights?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,30,"{""7507 37th Ave"",""Jackson Heights, NY 11377""}",6978,https://s3-media1.fl.yelpcdn.com/bphoto/NX3GjBLyUlEFghB-YQ43VA/o.jpg,40.74910685,-73.89036398,Farine Baking Company,40.7488954,-73.8910453,0.06202247,0.181818182,Affy's Premium Grill,40.764918,-73.9551707,5.734718517,0.0625,TRUE,There is a stench of rotten meat by the��_halal��_butcher / deli area which is really disturbing.,
1410,Shanta Halal Truck,FjQb_kZypVIjknO31ximQA,https://www.yelp.com/biz/shanta-halal-truck-manhattan?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,2,"{""E 14th St"",""Manhattan, NY""}",6992,https://s3-media3.fl.yelpcdn.com/bphoto/6SAGa30otuZZ1k2k9E5EuA/o.jpg,40.7323189,-73.9848785,Big Arc Chicken,40.7311945,-73.9829827,0.202852395,0.181818182,PAPA KEBAB,40.73234998,-73.98493968,0.00620616,0.071428571,TRUE,In name,
1416,Shahs Halal Food,Iu1dWvXNPDONGf9txh0_4Q,https://www.yelp.com/biz/shahs-halal-food-queens-4?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,9,"{""120-23 Liberty Ave"",""Queens, NY 11419""}",7028,https://s3-media3.fl.yelpcdn.com/bphoto/bFsosdUubv6Frx8twy7L0A/o.jpg,40.68717,-73.82244,Indo Foods Halal Cart,40.6865852,-73.8232564,0.094694076,0.432432432,Peri Peri Grill House,40.729432,-73.978802,13.99250483,0.162162162,TRUE,In name,
1429,Brick Lane Curry House,wQjQHZKH_DxwntbSe1QdxQ,https://www.yelp.com/biz/brick-lane-curry-house-new-york?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,980,"{""79 2nd Ave"",""New York, NY 10003""}",7001,https://s3-media2.fl.yelpcdn.com/bphoto/nxJtFKDCD4J5mhsecijWwQ/o.jpg,40.72654078,-73.98939992,Haveli,40.727111,-73.988342,0.109396841,0.071428571,Pad Thai Cuisine,40.727111,-73.988342,0.109396841,0.315789474,FALSE,My friends who tried it (and these are people who have no problem whatsoever with the��_Halal��_Guys red sauce) were tearing after the first few spoonfuls and neither were able to finish.,
1433,Haandi,lIXVm16VchbDXOf7v4hxMA,https://www.yelp.com/biz/haandi-new-york?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,306,"{""113 Lexington Ave"",""New York, NY 10016""}",7011,https://s3-media3.fl.yelpcdn.com/bphoto/baRqDCCciAehXQFtAru-0Q/o.jpg,40.7424,-73.98237,Chola,40.742446,-73.982326,0.006317042,0.181818182,Top Thai,40.742446,-73.982326,0.006317042,0.285714286,TRUE,ts��_halal��_(slaughtered meat) and waters in jugs!!!,
1435,Momofuku Noodle Bar,HfJhenvKDi-ds8SUJFwrLg,https://www.yelp.com/biz/momofuku-noodle-bar-new-york?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,4265,"{""171 1st Ave"",""New York, NY 10003""}",7015,https://s3-media4.fl.yelpcdn.com/bphoto/tpxnaBydb0iTVCutNG3cSg/o.jpg,40.72920638,-73.98448482,Afandi Asian Grill,40.7284627,-73.9850071,0.093675214,0.162162162,Nepali Bhanchha Ghar,40.7294723,-73.983672,0.07460154,0.307692308,FALSE,If you are living the kosher/halal��_life avoid this place.,
1436,Alam's Halal Cart,4Hxhgx2AufLIuhrqyz_7IA,https://www.yelp.com/biz/alams-halal-cart-long-island-city?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,17,"{""4805 Center Blvd"",""Long Island City, NY 11101""}",7016,https://s3-media2.fl.yelpcdn.com/bphoto/IlaEbKWd-6CFqOSp3MH1-w/o.jpg,40.7446895,-73.9578213,Gaw Gai,40.7457108,-73.9453483,1.056887664,0.25,Kabab King,40.7523489,-73.9700115,1.334121371,0.148148148,TRUE,In name,
1447,Chennai Garden by Tiffin Wallah,ZrdTKStTAo2pchslOev1KQ,https://www.yelp.com/biz/chennai-garden-by-tiffin-wallah-new-york?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,787,"{""127 E 28th St"",""New York, NY 10016""}",7049,https://s3-media2.fl.yelpcdn.com/bphoto/O225PgZxIrMCmVayH0lNlQ/o.jpg,40.74298,-73.98274,Deccan Spice,40.742821,-73.982579,0.022283401,0.23255814,Thai Nara,40.742821,-73.982579,0.022283401,0.35,FALSE,"With our favorite��_Halal��_truck nowhere to be seen the next night, we returned to Tiffin Wallah.��_",
1451,Chandni Restaurant,sng5ejEyAA22ncDwxdu2lw,https://www.yelp.com/biz/chandni-restaurant-new-york-3?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,148,"{""13 W 29th St"",""New York, NY 10001""}",7055,https://s3-media4.fl.yelpcdn.com/bphoto/1f9_9tuLfy99ok1FqaAdQg/o.jpg,40.74596024,-73.98782349,Gourmet Palace,40.74595261,-73.98782349,0.000849127,0.1875,One Thai Chef,40.74595261,-73.98782349,0.000849127,0.193548387,TRUE,"The food is��_halal��_which should be a good thing for us organic hormone free folks, maybe kosher too, not sure.",
1458,Milk & Honey Cafe,x_YWFkTcxEu1lo8Nlrog5A,https://www.yelp.com/biz/milk-and-honey-cafe-brooklyn-2?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,1018,"{""1119 Newkirk Ave"",""Brooklyn, NY 11230""}",7079,https://s3-media4.fl.yelpcdn.com/bphoto/rxgYiTt4J0VoMzGHaXcXfw/o.jpg,40.63435674,-73.96610465,Bahar Masala,40.633409,-73.967438,0.154158949,0.206896552,YANA - Uyghur Kebab Express,40.7040511,-74.0090199,8.553226964,0.227272727,TRUE,On top of all of this it's��_halal��_too!��_,
1459,Tanoreen,_-EQR2vNYg-b1eZwAgp6JQ,https://www.yelp.com/biz/tanoreen-brooklyn-2?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,837,"{""7523 3rd Ave"",""Brooklyn, NY 11209""}",7083,https://s3-media2.fl.yelpcdn.com/bphoto/bpdxzUoAWTsqLFGCvgjNSA/o.jpg,40.6308,-74.02775,Tanoreen,40.629945,-74.028532,0.115730567,1,Kabul Kabob House,40.703428,-74.011081,8.197326179,0.24,TRUE,"And yes, their meat is��_Halal.",
1464,Falafel Off The Korner,xmk2T8DP7U3g17Yo0wSR0w,https://www.yelp.com/biz/falafel-off-the-korner-brooklyn-3?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,90,"{""1675 E 2nd St"",""Brooklyn, NY 11223""}",7103,https://s3-media2.fl.yelpcdn.com/bphoto/J8tV-NYR17ihnoqmVYLN8g/o.jpg,40.6087,-73.97174,Istanblue Kings,40.6042113,-73.9742563,0.542443687,0.324324324,Kabul Kabob House,40.703428,-74.011081,11.04370121,0.256410256,FALSE,"I've been to many��_halal��_and kosher gyro, falafel and shawarma places in NYC, they taste similar to this place, but for half the price.",
1469,Gyro Express,5T96_u2DdwRTD6tk9qISEA,https://www.yelp.com/biz/gyro-express-brooklyn?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,20,"{""3160 Coneyisland Ave"",""Brooklyn, NY 11235""}",7130,https://s3-media1.fl.yelpcdn.com/bphoto/3rI50nyseSXDUm_IR2AMuQ/o.jpg,40.57897949,-73.96005249,Pak Nasheman,40.57883,-73.959688,0.034984109,0.166666667,Kabul Kabob House,40.703428,-74.011081,14.49237798,0.206896552,TRUE,https://www.yelp.com/biz_photos/gyro-express-brooklyn?select=oCsXe6yGLwbBZbxFpDZ3OA,
1474,Halal Cart,0QErkK8o3nJZU0OxfQWS7Q,https://www.yelp.com/biz/halal-cart-brooklyn-8?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,5,"{""1501 Kings Hwy"",""St 15"",""Brooklyn, NY 11229""}",7145,https://s3-media2.fl.yelpcdn.com/bphoto/bqMxv3xR9UN6mhPsdfIpfA/o.jpg,40.60889687,-73.95823628,King Kabab,40.703707,-73.8220305,15.59349259,0.2,Affy's Premium Grill,40.764918,-73.9551707,17.35068356,0.133333333,TRUE,In name,
1494,Lasani Restaurant,RRg3P3NsYzutXn5M6mluxw,https://www.yelp.com/biz/lasani-restaurant-new-york?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,46,"{""15 W 29th St"",""New York, NY 10001""}",7175,https://s3-media3.fl.yelpcdn.com/bphoto/4yDWy9Hb5C1bOZ_Qr2E4wg/o.jpg,40.74588,-73.98792,Holy Cow,40.7458746,-73.9879169,0.000654032,0.08,Big Arc Chicken,40.7458746,-73.9879169,0.000654032,0.0625,TRUE,"this place is great for: affordable prices, fast food, delicious food, centrally located, helpful staff,��_halal��_meat",
1504,Phayul,E1NbrEDNxq_cl39sMfxX5A,https://www.yelp.com/biz/phayul-jackson-heights?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,287,"{""37-65 74th St"",""Fl 2"",""Jackson Heights, NY 11372""}",7164,https://s3-media2.fl.yelpcdn.com/bphoto/iS8nxXbNmKtSr9LSKhEZhQ/o.jpg,40.7471617,-73.891236,Merit Kabab,40.7471137,-73.8912256,0.005408767,0.117647059,Affy's Premium Grill,40.764918,-73.9551707,5.735738971,0.230769231,FALSE,They serve pork but their other meats are��_halal.,
1511,Express Power Lunch,LTOSAgZs9jMKe330Cd6Tew,https://www.yelp.com/biz/express-power-lunch-new-york-4?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,3,"{""33rd St & 6th Ave"",""New York, NY 10001""}",7213,https://s3-media4.fl.yelpcdn.com/bphoto/QLixi4t5pqFm7mmdS5RnNg/o.jpg,40.74913,-73.98826,Prince of Egypt Cart,40.75535,-73.9754,1.285223536,0.153846154,Fatima's Halal Kitchen,40.75535,-73.9754,1.285223536,0.243902439,FALSE,Pretty good ��_Halal��_Cart :),
1512,QHC Halal Food,R6TJtiEiUFU0XtpqWGSuuA,https://www.yelp.com/biz/qhc-halal-food-queens?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,3,"{""82-24 164th St"",""Queens, NY 11432""}",7214,https://s3-media3.fl.yelpcdn.com/bphoto/TzbMUPA0tfqtZhfSkuBtZQ/o.jpg,40.71840196,-73.80386133,Burgerim,40.7209984,-73.8048669,0.300891548,0,Affy's Premium Grill,40.764918,-73.9551707,13.75688808,0.176470588,TRUE,In name,
1527,ShopRite of Avenue I,74o7neVSu2UCjuiO6QKBRg,https://www.yelp.com/biz/shoprite-of-avenue-i-brooklyn-3?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,113,"{""1080 Mcdonald Ave"",""Brooklyn, NY 11230""}",7190,https://s3-media3.fl.yelpcdn.com/bphoto/2W2NV0SMhRKCN_iZpyrUtw/o.jpg,40.62657,-73.97703,Emir Palace,40.631807,-73.9755799,0.595047202,0.129032258,Kabul Kabob House,40.703428,-74.011081,9.01589854,0.108108108,TRUE,"There's a huge kosher department, that grows even bigger around the holidays, along with kosher and��_halal��_meats and specialties for other ethnic groups.",
1534,Al Noor Halal Deli,HNYWPCTLe78wdby34ffMKg,https://www.yelp.com/biz/al-noor-halal-deli-greenwood?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,54,"{""710 4th Ave"",""Greenwood, NY 11232""}",7236,https://s3-media1.fl.yelpcdn.com/bphoto/dWg0KApViaW-ansRkS3bhA/o.jpg,40.66222,-73.996589,Al-Noor Halal Deli,40.663333,-73.995415,0.158500268,0.944444444,Kabul Kabob House,40.703428,-74.011081,4.742268849,0.342857143,TRUE,In name,
1536,Bedawi Cafe,HVKKciOXD4k9VWXqgM9hqw,https://www.yelp.com/biz/bedawi-cafe-brooklyn?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,165,"{""266 Prospect Park W"",""Brooklyn, NY 11215""}",7244,https://s3-media2.fl.yelpcdn.com/bphoto/w6Wq8xrYh645is-HfLLHjA/o.jpg,40.65865,-73.98222,Bedawi Caf��Ε�_,40.658641,-73.982249,0.002643066,0.869565217,YANA - Uyghur Kebab Express,40.7040511,-74.0090199,5.531105474,0.210526316,TRUE,,
1543,XPL Halal Cart,bv9ExkOES1Kl-PMnL4jxPg,https://www.yelp.com/biz/xpl-halal-cart-new-york?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,5,"{""New York, NY 11235""}",7256,https://s3-media3.fl.yelpcdn.com/bphoto/U0BHKGJuWG4m1Lvtyu9VIw/o.jpg,40.5876819,-73.9552308,Azerbaijan House,40.58754349,-73.95549011,0.026764785,0.133333333,Kabul Kabob House,40.703428,-74.011081,13.7058422,0.129032258,TRUE,In name,
1547,Three Pyramids Halal Cart,0c-yDZb_o-53mQRwPG9f0g,https://www.yelp.com/biz/three-pyramids-halal-cart-new-york?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,11,"{""86th St & 5th Ave"",""New York, NY 11209""}",7288,https://s3-media3.fl.yelpcdn.com/bphoto/y3h0Ghjku7GRG9t-5bJNCw/o.jpg,40.6214868,-74.0262112,Kusharista,40.6209667,-74.0258534,0.065242212,0.228571429,Kabul Kabob House,40.703428,-74.011081,9.200388104,0.19047619,TRUE,In name,
1548,Mr Falafel,QZcRSVUltJ6YreTeDx52lQ,https://www.yelp.com/biz/mr-falafel-brooklyn?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,192,"{""226 7th Ave"",""Brooklyn, NY 11215""}",7290,https://s3-media2.fl.yelpcdn.com/bphoto/cdRw-bygZEZqpzsoznuYUw/o.jpg,40.67029572,-73.97909546,Mr. Falafel,40.67030334,-73.97910309,0.001065741,0.952380952,YANA - Uyghur Kebab Express,40.7040511,-74.0090199,4.522658141,0.216216216,TRUE,,
1550,Pizza Wagon,wzC9wmLjHBpl83x0bG7cMQ,https://www.yelp.com/biz/pizza-wagon-brooklyn?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,249,"{""8610 5th Ave"",""Brooklyn, NY 11209""}",7307,https://s3-media3.fl.yelpcdn.com/bphoto/VjHbdExaLwdhfc7lCpEpsg/o.jpg,40.62129,-74.02659,Kusharista,40.6209667,-74.0258534,0.071814886,0.19047619,Kabul Kabob House,40.703428,-74.011081,9.226536336,0.285714286,FALSE,"To be honest, I usually pass and hit the��_halal��_cart across the street for the lamb over rice at $5.",
1557,Spice Symphony,Va_mnsEvBghHXvc7uZIWJQ,https://www.yelp.com/biz/spice-symphony-new-york?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,593,"{""182 Lexington Ave"",""New York, NY 10016""}",7338,https://s3-media1.fl.yelpcdn.com/bphoto/8WJ_wbFgsIvySxSruesmEg/o.jpg,40.744722,-73.981202,Spice Symphony,40.744727,-73.9811948,0.000820813,1,Legend Chicken,40.744727,-73.9811948,0.000820813,0.285714286,FALSE,"Food is apparently��_halal��_which is amazing, however some of the dishes had white wine vinegar, I asked for no white wine vinegar in anything and I'm hoping that they did.",
1558,Mint Restaurant & Lounge,a5SB7-QiYkEBqMb_1FQ16A,https://www.yelp.com/biz/mint-restaurant-and-lounge-garden-city?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,419,"{""1 Ring Rd W"",""Garden City, NY 11530""}",7340,https://s3-media1.fl.yelpcdn.com/bphoto/EqbJBhRbGRb7FbDyqZAY0g/o.jpg,40.74055845,-73.61651699,New Sunshine Grill & Restaurant ,40.7366609,-73.7124951,8.097934203,0.5,Asian Taste 86 Halal Food,40.8018929,-73.9344242,27.62617228,0.367346939,FALSE,It is not��_halal��_so please note that.��_,
1560,Veselka,CVxz9B5ncpMwVK1bk_c1YA,https://www.yelp.com/biz/veselka-new-york?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,2578,"{""144 2nd Ave"",""New York, NY 10003""}",7346,https://s3-media2.fl.yelpcdn.com/bphoto/f1RdxZKOM07-lytOMAHuSA/o.jpg,40.7289505,-73.98696899,Khyber Pass,40.72864,-73.988379,0.123727901,0.222222222,Fresco Fusion,40.7282691,-73.9874902,0.08757696,0.2,FALSE,"I like my Borscht savory, the way it was intended to be made, complete with sour cream and a good pumpernickel bread (not��_halal��_bread, like it's served at Veselka).",
1623,Kabul Kabob,p90wZb-852r0CUlDcpLyzA,https://www.yelp.com/biz/kabul-kabob-bridgeview?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,58,"{""7265 W 87th St"",""Bridgeview, IL 60455""}",7427,https://s3-media4.fl.yelpcdn.com/bphoto/8ZvbRKm592a6mEyd81rO2g/o.jpg,41.73276053,-87.8014037,Papa's Halal Chicken,40.6252772,-74.1484573,1148.025975,0.193548387,Halal Kitchen,40.7340458,-74.0080545,1157.505085,0.333333333,TRUE,Prides himself on serving��_halal��_(zabiha) food and I appreciated that.,
